WASTE_ID,LAT_WWTP,LON_WWTP,POP_SERVED,geometry
39271,43.074,-88.783,1710,"POLYGON ((-88.69316847158804 43.00834543095292, -88.69316847158804 43.139584306719385, -88.87283152841195 43.139584306719385, -88.87283152841195 43.00834543095292, -88.69316847158804 43.00834543095292))"
39273,44.588,-89.763,388,"POLYGON ((-89.67316847158804 44.523989196233394, -89.67316847158804 44.651940389630674, -89.85283152841195 44.651940389630674, -89.85283152841195 44.523989196233394, -89.67316847158804 44.523989196233394))"
39278,42.559,-87.815,124215,"POLYGON ((-87.72516847158803 42.49279669887465, -87.72516847158803 42.62513313519318, -87.90483152841195 42.62513313519318, -87.90483152841195 42.49279669887465, -87.72516847158803 42.49279669887465))"
39281,44.462,-87.504,2952,"POLYGON ((-87.41416847158804 44.39785067295904, -87.41416847158804 44.52607891804049, -87.59383152841195 44.52607891804049, -87.59383152841195 44.39785067295904, -87.41416847158804 44.39785067295904))"
39285,43.8,-91.26,81491,"POLYGON ((-91.17016847158806 43.73512799685252, -91.17016847158806 43.86480164350185, -91.34983152841194 43.86480164350185, -91.34983152841194 43.73512799685252, -91.17016847158806 43.73512799685252))"
39286,45.452,-91.096,3414,"POLYGON ((-91.00616847158804 45.38894738772685, -91.00616847158804 45.51498219961858, -91.18583152841195 45.51498219961858, -91.18583152841195 45.38894738772685, -91.00616847158804 45.38894738772685))"
39293,42.839,-90.709,3868,"POLYGON ((-90.61916847158805 42.77309437692932, -90.61916847158805 42.904835401914404, -90.79883152841194 42.904835401914404, -90.79883152841194 42.77309437692932, -90.61916847158805 42.77309437692932))"
39294,43.576,-90.118,301,"POLYGON ((-90.02816847158805 43.51088542529006, -90.02816847158805 43.64104424027323, -90.20783152841194 43.64104424027323, -90.20783152841194 43.51088542529006, -90.02816847158805 43.51088542529006))"
39296,42.914,-90.268,656,"POLYGON ((-90.17816847158804 42.848174380106705, -90.17816847158804 42.979755385083706, -90.35783152841195 42.979755385083706, -90.35783152841195 42.848174380106705, -90.17816847158804 42.848174380106705))"
39300,43.577,-88.443,2627,"POLYGON ((-88.35316847158803 43.51188650598638, -88.35316847158803 43.6420431594548, -88.53283152841195 43.6420431594548, -88.53283152841195 43.51188650598638, -88.35316847158803 43.51188650598638))"
39312,45.098,-87.622,11749,"POLYGON ((-87.53216847158804 45.03455304623995, -87.53216847158804 45.16137653275293, -87.71183152841195 45.16137653275293, -87.71183152841195 45.03455304623995, -87.53216847158804 45.03455304623995))"
39315,43.165,-89.054,3864,"POLYGON ((-88.96416847158804 43.09944294497878, -88.96416847158804 43.23048677802026, -89.14383152841194 43.23048677802026, -89.14383152841194 43.09944294497878, -88.96416847158804 43.09944294497878))"
39320,43.504,-88.548,5221,"POLYGON ((-88.45816847158804 43.43880766738625, -88.45816847158804 43.56912200719321, -88.63783152841194 43.56912200719321, -88.63783152841194 43.43880766738625, -88.45816847158804 43.43880766738625))"
39325,44.874,-91.937,15952,"POLYGON ((-91.84716847158803 44.81030477171216, -91.84716847158803 44.93762480755017, -92.02683152841195 44.93762480755017, -92.02683152841195 44.81030477171216, -91.84716847158803 44.81030477171216))"
39326,45.179,-89.663,9614,"POLYGON ((-89.57316847158805 45.11564306341676, -89.57316847158805 45.24228651653862, -89.75283152841195 45.24228651653862, -89.75283152841195 45.11564306341676, -89.57316847158805 45.11564306341676))"
39327,44.444,-90.834,717,"POLYGON ((-90.74416847158804 44.3798309092711, -90.74416847158804 44.508098682573255, -90.92383152841195 44.508098682573255, -90.92383152841195 44.3798309092711, -90.74416847158804 44.3798309092711))"
39330,43.822,-87.825,3190,"POLYGON ((-87.73516847158805 43.757151874466146, -87.73516847158805 43.88677776364433, -87.91483152841195 43.88677776364433, -87.91483152841195 43.757151874466146, -87.73516847158805 43.757151874466146))"
39332,42.779,-88.945,5412,"POLYGON ((-88.85516847158804 42.71303045581872, -88.85516847158804 42.844899334294226, -89.03483152841194 42.844899334294226, -89.03483152841194 42.71303045581872, -88.85516847158804 42.71303045581872))"
39335,46.1,-91.825,587,"POLYGON ((-91.73516847158804 46.037675468225615, -91.73516847158804 46.1622541622602, -91.91483152841194 46.1622541622602, -91.91483152841194 46.037675468225615, -91.73516847158804 46.037675468225615))"
39337,42.599,-89.668,11015,"POLYGON ((-89.57816847158806 42.5328391275225, -89.57816847158806 42.66509069824567, -89.75783152841194 42.66509069824567, -89.75783152841194 42.5328391275225, -89.57816847158806 42.5328391275225))"
39340,42.745,-89.584,1477,"POLYGON ((-89.49416847158805 42.67899426601542, -89.49416847158805 42.810935530620114, -89.67383152841195 42.810935530620114, -89.67383152841195 42.67899426601542, -89.49416847158805 42.67899426601542))"
39342,44.788,-89.706,4189,"POLYGON ((-89.61616847158804 44.724209710887514, -89.61616847158804 44.85171986962204, -89.79583152841195 44.85171986962204, -89.79583152841195 44.724209710887514, -89.61616847158804 44.724209710887514))"
39348,44.565,-90.608,2652,"POLYGON ((-90.51816847158806 44.50096388708467, -90.51816847158806 44.62896569961519, -90.69783152841195 44.62896569961519, -90.69783152841195 44.50096388708467, -90.51816847158806 44.50096388708467))"
39349,44.293,-89.893,3005,"POLYGON ((-89.80316847158805 44.228665363899125, -89.80316847158805 44.357264236126966, -89.98283152841195 44.357264236126966, -89.98283152841195 44.228665363899125, -89.80316847158805 44.228665363899125))"
39352,43.432,-88.041,1154,"POLYGON ((-87.95116847158805 43.36673001259676, -87.95116847158805 43.49719967144308, -88.13083152841195 43.49719967144308, -88.13083152841195 43.36673001259676, -87.95116847158805 43.36673001259676))"
39353,42.808,-89.627,2174,"POLYGON ((-89.53716847158803 42.74206134197916, -89.53716847158803 42.87386844264854, -89.71683152841194 42.87386844264854, -89.71683152841194 42.74206134197916, -89.53716847158803 42.74206134197916))"
39356,44.391,-88.751,7161,"POLYGON ((-88.66116847158806 44.326772753035605, -88.66116847158806 44.45515684145769, -88.84083152841194 44.45515684145769, -88.84083152841194 44.326772753035605, -88.66116847158806 44.326772753035605))"
39357,45.115,-92.561,12121,"POLYGON ((-92.47116847158804 45.05157192820844, -92.47116847158804 45.17835765093979, -92.65083152841196 45.17835765093979, -92.65083152841196 45.05157192820844, -92.47116847158804 45.05157192820844))"
39358,45.764,-87.974,1805,"POLYGON ((-87.88416847158804 45.701296942293645, -87.88416847158804 45.826632661327146, -88.06383152841194 45.826632661327146, -88.06383152841194 45.701296942293645, -87.88416847158804 45.701296942293645))"
39362,43.689,-88.547,1240,"POLYGON ((-88.45716847158803 43.624007669615054, -88.45716847158803 43.753921982693655, -88.63683152841195 43.753921982693655, -88.63683152841195 43.624007669615054, -88.45716847158803 43.624007669615054))"
39363,43.101,-88.503,22109,"POLYGON ((-88.41316847158804 43.035374346389595, -88.41316847158804 43.16655538685512, -88.59283152841193 43.16655538685512, -88.59283152841193 43.035374346389595, -88.41316847158804 43.035374346389595))"
39364,44.888,-87.856,6063,"POLYGON ((-87.76616847158805 44.82432026034021, -87.76616847158805 44.951609318779155, -87.94583152841194 44.951609318779155, -87.94583152841194 44.82432026034021, -87.76616847158805 44.82432026034021))"
39365,44.868,-88.147,2921,"POLYGON ((-88.05716847158806 44.80429813489475, -88.05716847158806 44.931631444434, -88.23683152841195 44.931631444434, -88.23683152841195 44.80429813489475, -88.05716847158806 44.80429813489475))"
39366,44.046,-88.734,3745,"POLYGON ((-88.64416847158805 43.98139553651785, -88.64416847158805 44.11053408110784, -88.82383152841194 44.11053408110784, -88.82383152841194 43.98139553651785, -88.64416847158805 43.98139553651785))"
39369,43.631,-87.799,2889,"POLYGON ((-87.70916847158806 43.565944893081515, -87.70916847158806 43.695984765893726, -87.88883152841196 43.695984765893726, -87.88883152841196 43.565944893081515, -87.70916847158806 43.565944893081515))"
39370,42.925,-89.374,9382,"POLYGON ((-89.28416847158805 42.85918612340894, -89.28416847158805 42.990743639819456, -89.46383152841194 42.990743639819456, -89.46383152841194 42.85918612340894, -89.28416847158805 42.85918612340894))"
39376,43.767,-89.574,534,"POLYGON ((-89.48416847158805 43.70209219839562, -89.48416847158805 43.83183744540242, -89.66383152841195 43.83183744540242, -89.66383152841195 43.70209219839562, -89.48416847158805 43.70209219839562))"
39377,43.17,-89.819,3802,"POLYGON ((-89.72916847158804 43.10444830769502, -89.72916847158804 43.235481414518375, -89.90883152841195 43.235481414518375, -89.90883152841195 43.10444830769502, -89.72916847158804 43.10444830769502))"
39378,42.581,-88.093,3292,"POLYGON ((-88.00316847158805 42.51482003063294, -88.00316847158805 42.64710979885317, -88.18283152841194 42.64710979885317, -88.18283152841194 42.51482003063294, -88.00316847158805 42.51482003063294))"
39379,42.884,-88.582,2506,"POLYGON ((-88.49216847158804 42.81814236527154, -88.49216847158804 42.94978740532244, -88.67183152841194 42.94978740532244, -88.67183152841194 42.81814236527154, -88.49216847158804 42.81814236527154))"
39383,44.438,-92.143,953,"POLYGON ((-92.05316847158804 44.37382432278473, -92.05316847158804 44.5021052693474, -92.23283152841194 44.5021052693474, -92.23283152841194 44.37382432278473, -92.05316847158804 44.37382432278473))"
39385,45.697,-90.409,1461,"POLYGON ((-90.31916847158804 45.634221720305646, -90.31916847158804 45.75970787911603, -90.49883152841196 45.75970787911603, -90.49883152841196 45.634221720305646, -90.31916847158804 45.634221720305646))"
39390,42.734,-90.506,14182,"POLYGON ((-90.41616847158804 42.66798256253334, -90.41616847158804 42.79994723623362, -90.59583152841194 42.79994723623362, -90.59583152841194 42.66798256253334, -90.41616847158804 42.66798256253334))"
39394,46.59,-91.761,561,"POLYGON ((-91.67116847158806 46.5282313301518, -91.67116847158806 46.651698356862504, -91.85083152841194 46.651698356862504, -91.85083152841194 46.5282313301518, -91.67116847158806 46.5282313301518))"
39395,43.53,-89.438,10337,"POLYGON ((-89.34816847158805 43.46483573474097, -89.34816847158805 43.595093936531406, -89.52783152841195 43.595093936531406, -89.52783152841195 43.46483573474097, -89.34816847158805 43.46483573474097))"
39398,43.392,-87.867,11272,"POLYGON ((-87.77716847158804 43.326686915647755, -87.77716847158804 43.45724277383978, -87.95683152841194 43.45724277383978, -87.95683152841194 43.326686915647755, -87.77716847158804 43.326686915647755))"
39402,43.03,-91.148,7433,"POLYGON ((-91.05816847158805 42.964298340792865, -91.05816847158805 43.09563140422845, -91.23783152841195 43.09563140422845, -91.23783152841195 42.964298340792865, -91.05816847158805 42.964298340792865))"
39405,45.544,-90.301,625,"POLYGON ((-90.21116847158804 45.481050267273915, -90.21116847158804 45.60687932400246, -90.39083152841194 45.60687932400246, -90.39083152841194 45.481050267273915, -90.21116847158804 45.481050267273915))"
39406,44.744,-92.792,4255,"POLYGON ((-92.70216847158804 44.68016113076988, -92.70216847158804 44.8077684506232, -92.88183152841195 44.8077684506232, -92.88183152841195 44.68016113076988, -92.70216847158804 44.68016113076988))"
39408,42.704,-87.785,137701,"POLYGON ((-87.69516847158803 42.63795065633453, -87.69516847158803 42.769979148298, -87.87483152841195 42.769979148298, -87.87483152841195 42.63795065633453, -87.69516847158803 42.63795065633453))"
39414,43.524,-89.999,8529,"POLYGON ((-89.90916847158805 43.45882925646596, -89.90916847158805 43.58910041556445, -90.08883152841194 43.58910041556445, -90.08883152841194 43.45882925646596, -89.90916847158805 43.45882925646596))"
39415,44.146,-87.948,1203,"POLYGON ((-87.85816847158803 44.08150463377324, -87.85816847158803 44.210424976096725, -88.03783152841194 44.210424976096725, -88.03783152841194 44.08150463377324, -87.85816847158803 44.08150463377324))"
39420,45.488,-91.747,9795,"POLYGON ((-91.65716847158805 45.42498762556252, -91.65716847158805 45.55094196323463, -91.83683152841195 45.55094196323463, -91.83683152841195 45.42498762556252, -91.65716847158805 45.42498762556252))"
39423,42.992,-89.981,868,"POLYGON ((-89.89116847158803 42.926257703248936, -89.89116847158803 43.05767204825265, -90.07083152841194 43.05767204825265, -90.07083152841194 42.926257703248936, -89.89116847158803 42.926257703248936))"
39426,44.854,-92.638,17099,"POLYGON ((-92.54816847158804 44.79028265170876, -92.54816847158804 44.917646927787, -92.72783152841194 44.917646927787, -92.72783152841194 44.79028265170876, -92.54816847158804 44.79028265170876))"
39433,44.014,-87.927,737,"POLYGON ((-87.83716847158804 43.949360667011646, -87.83716847158804 44.078568953277056, -88.01683152841194 44.078568953277056, -88.01683152841194 43.949360667011646, -87.83716847158804 43.949360667011646))"
39436,43.375,-87.939,4459,"POLYGON ((-87.84916847158803 43.309668609098146, -87.84916847158803 43.440261082746154, -88.02883152841194 43.440261082746154, -88.02883152841194 43.309668609098146, -87.84916847158803 43.309668609098146))"
39437,46.495,-90.428,135,"POLYGON ((-90.33816847158805 46.4331232061007, -90.33816847158805 46.55680646834597, -90.51783152841195 46.55680646834597, -90.51783152841195 46.4331232061007, -90.33816847158805 46.4331232061007))"
39440,42.497,-88.747,1569,"POLYGON ((-88.65716847158804 42.430730998346476, -88.65716847158804 42.563198848856175, -88.83683152841195 42.563198848856175, -88.83683152841195 42.430730998346476, -88.65716847158804 42.430730998346476))"
39441,43.72,-87.71,71886,"POLYGON ((-87.62016847158804 43.655041249949406, -87.62016847158804 43.78488839891439, -87.79983152841194 43.78488839891439, -87.79983152841194 43.655041249949406, -87.62016847158804 43.655041249949406))"
39443,45.753,-91.928,1340,"POLYGON ((-91.83816847158803 45.690284586519425, -91.83816847158803 45.81564501638553, -92.01783152841195 45.81564501638553, -92.01783152841195 45.690284586519425, -91.83816847158803 45.690284586519425))"
39449,45.778,-92.392,864,"POLYGON ((-92.30216847158803 45.715312671172626, -92.30216847158803 45.84061693337422, -92.48183152841194 45.84061693337422, -92.48183152841194 45.715312671172626, -92.30216847158803 45.715312671172626))"
39450,43.335,-88.298,4915,"POLYGON ((-88.20816847158805 43.26962555759055, -88.20816847158805 43.40030413989676, -88.38783152841195 43.40030413989676, -88.38783152841195 43.26962555759055, -88.20816847158805 43.26962555759055))"
39452,42.901,-87.852,22033,"POLYGON ((-87.76216847158804 42.83516050479171, -87.76216847158804 42.966769262730814, -87.94183152841195 42.966769262730814, -87.94183152841195 42.83516050479171, -87.76216847158804 42.83516050479171))"
39454,43.936,-90.817,9032,"POLYGON ((-90.72716847158803 43.871275757221355, -90.72716847158803 44.0006538699262, -90.90683152841194 44.0006538699262, -90.90683152841194 43.871275757221355, -90.72716847158803 43.871275757221355))"
39455,44.754,-90.289,1972,"POLYGON ((-90.19916847158804 44.69017216839536, -90.19916847158804 44.81775741278232, -90.37883152841194 44.81775741278232, -90.37883152841194 44.69017216839536, -90.19916847158804 44.69017216839536))"
39456,45.815,-91.911,3181,"POLYGON ((-91.82116847158804 45.752354258397425, -91.82116847158804 45.87757534867779, -92.00083152841195 45.87757534867779, -92.00083152841195 45.752354258397425, -91.82116847158804 45.752354258397425))"
39458,44.84,-92.234,1405,"POLYGON ((-92.14416847158803 44.77626717233333, -92.14416847158803 44.90366240734624, -92.32383152841194 44.90366240734624, -92.32383152841194 44.77626717233333, -92.14416847158803 44.77626717233333))"
39461,45.071,-90.304,568,"POLYGON ((-90.21416847158805 45.00752306873126, -90.21416847158805 45.134406510065894, -90.39383152841195 45.134406510065894, -90.39383152841195 45.00752306873126, -90.21416847158805 45.00752306873126))"
